sample_id,listener_name,score
VoiceMOS2023Track2-B01-SF1-IDF1-30019,Px249BPgQkgb,3
VoiceMOS2023Track2-B01-SF1-IDF1-30019,Px249bGMQkgb,3
VoiceMOS2023Track2-B01-SF1-IDF1-30019,VDmQ7L1681Yg,5
VoiceMOS2023Track2-B01-SF1-IDF1-30019,ZxdQpPyaQJlr,5
VoiceMOS2023Track2-B01-SF1-IDF1-30019,bgz8qdA9QPVN,4
VoiceMOS2023Track2-B01-SF1-IDF1-30019,jzV4JyD5K2R7,4
VoiceMOS2023Track2-B01-SF1-IDF1-30020,10q8rwMYK2gE,3
VoiceMOS2023Track2-B01-SF1-IDF1-30020,15dQnBA3QOxP,3
VoiceMOS2023Track2-B01-SF1-IDF1-30020,MOdKoRk987L9,3
VoiceMOS2023Track2-B01-SF1-IDF1-30020,bgz8qdAeQPVN,4
VoiceMOS2023Track2-B01-SF1-IDF1-30020,q1b8yM5B8ePE,4
VoiceMOS2023Track2-B01-SF1-IDF1-30021,21eKjJeeKOBq,3
VoiceMOS2023Track2-B01-SF1-IDF1-30021,75LQLwA64wyp,3
VoiceMOS2023Track2-B01-SF1-IDF1-30021,9xV4WO3x4anW,3
VoiceMOS2023Track2-B01-SF1-IDF1-30021,Gjy4NVrZ46Pb,5
VoiceMOS2023Track2-B01-SF1-IDF1-30021,RAGKXPLbKV2k,5
VoiceMOS2023Track2-B01-SF1-IDF1-30021,oXn8vVAk8GYl,2
VoiceMOS2023Track2-B01-SF1-IDF1-30022,3kG8YNL7K6LP,3
VoiceMOS2023Track2-B01-SF1-IDF1-30022,MA1KMBlr4jVp,2
VoiceMOS2023Track2-B01-SF1-IDF1-30022,VbPKe7A5Q3e6,3
VoiceMOS2023Track2-B01-SF1-IDF1-30022,eMw8BqzbQGa6,1
VoiceMOS2023Track2-B01-SF1-IDF1-30022,q1b8yMky8ePE,2
VoiceMOS2023Track2-B01-SF1-IDM1-30001,9xV4WOlm4anW,3
VoiceMOS2023Track2-B01-SF1-IDM1-30001,MNZ8D2Do4B9Y,1
VoiceMOS2023Track2-B01-SF1-IDM1-30001,oXn8vyogQGYl,3
VoiceMOS2023Track2-B01-SF1-IDM1-30001,ovRKaD9j83kG,5
VoiceMOS2023Track2-B01-SF1-IDM1-30001,rXG81VB1KLJN,2
VoiceMOS2023Track2-B01-SF1-IDM1-30001,rXG81e7J8LJN,3
VoiceMOS2023Track2-B01-SF1-IDM1-30002,03586LO64vMB,4
VoiceMOS2023Track2-B01-SF1-IDM1-30002,10q8rzAk82gE,2
VoiceMOS2023Track2-B01-SF1-IDM1-30002,MNZ8D2994B9Y,3
VoiceMOS2023Track2-B01-SF1-IDM1-30002,VDmQ7AbXK1Yg,3
VoiceMOS2023Track2-B01-SF1-IDM1-30002,eMw8BqkOQGa6,4
VoiceMOS2023Track2-B01-SF1-IDM1-30002,mPgK0BLjQX76,5
VoiceMOS2023Track2-B01-SF1-IDM1-30002,rEG8ZPXE4ObN,4
VoiceMOS2023Track2-B01-SF1-IDM1-30003,921KVPBlQEXJ,4
VoiceMOS2023Track2-B01-SF1-IDM1-30003,921KVPdmQEXJ,5
VoiceMOS2023Track2-B01-SF1-IDM1-30003,MOdKoRvr87L9,3
VoiceMOS2023Track2-B01-SF1-IDM1-30003,VDmQ7AbEK1Yg,2
VoiceMOS2023Track2-B01-SF1-IDM1-30003,Xv04Emeq4MJE,4
VoiceMOS2023Track2-B01-SF1-IDM1-30003,eB78gre5QJ2A,4
VoiceMOS2023Track2-B01-SF1-IDM1-30004,PZ643Ld3QA7y,4
VoiceMOS2023Track2-B01-SF1-IDM1-30004,ZxdQpPALQJlr,5
VoiceMOS2023Track2-B01-SF1-IDM1-30004,q1b8yM2o8ePE,4
VoiceMOS2023Track2-B01-SF1-IDM1-30004,q1b8yjAJKePE,3
VoiceMOS2023Track2-B01-SF1-IDM1-30004,xND8xldY8LRG,4
VoiceMOS2023Track2-B01-SF1-IDM1-30005,10q8rwo7K2gE,3
VoiceMOS2023Track2-B01-SF1-IDM1-30005,Gjy4NVBg46Pb,4
VoiceMOS2023Track2-B01-SF1-IDM1-30005,MOdKoBAv87L9,4
VoiceMOS2023Track2-B01-SF1-IDM1-30005,eMw8Bq1dQGa6,3
VoiceMOS2023Track2-B01-SF1-IDM1-30005,jzV4JyreK2R7,4
VoiceMOS2023Track2-B01-SF1-IDM1-30005,rEG8ZPLE4ObN,4
VoiceMOS2023Track2-B01-SF1-IDM1-30007,DgqQ2OYe8AMo,5
VoiceMOS2023Track2-B01-SF1-IDM1-30007,VDmQ7LG681Yg,3
VoiceMOS2023Track2-B01-SF1-IDM1-30007,VbPKe7A5Q3e6,3
VoiceMOS2023Track2-B01-SF1-IDM1-30007,VbPKepBp83e6,5
VoiceMOS2023Track2-B01-SF1-IDM1-30007,Xv04EmMj4MJE,3
VoiceMOS2023Track2-B01-SF1-IDM1-30007,eB78grALQJ2A,4
VoiceMOS2023Track2-B01-SF1-IDM1-30007,eMw8ByAmQGa6,2
VoiceMOS2023Track2-B01-SF1-IDM1-30008,21eKjJ2GKOBq,3
VoiceMOS2023Track2-B01-SF1-IDM1-30008,21eKjjAoKOBq,3
VoiceMOS2023Track2-B01-SF1-IDM1-30008,921KVPlwQEXJ,5
VoiceMOS2023Track2-B01-SF1-IDM1-30008,Px249bWeQkgb,2
VoiceMOS2023Track2-B01-SF1-IDM1-30008,lVX8O9Ye4p9n,3
VoiceMOS2023Track2-B01-SF1-IDM1-30009,9xV4WOrl4anW,4
VoiceMOS2023Track2-B01-SF1-IDM1-30009,DEN4P9M3QJkP,4
VoiceMOS2023Track2-B01-SF1-IDM1-30009,Gjy4NVAA46Pb,3
VoiceMOS2023Track2-B01-SF1-IDM1-30009,PZ643LbjQA7y,4
VoiceMOS2023Track2-B01-SF1-IDM1-30009,VDmQ7AbEK1Yg,3
VoiceMOS2023Track2-B01-SF1-IDM1-30010,MNZ8DXAA8B9Y,4
VoiceMOS2023Track2-B01-SF1-IDM1-30010,RAGKXPZ3KV2k,3
VoiceMOS2023Track2-B01-SF1-IDM1-30010,VDmQ7Lqb81Yg,5
VoiceMOS2023Track2-B01-SF1-IDM1-30010,WRm85VRxKDqA,5
VoiceMOS2023Track2-B01-SF1-IDM1-30010,bgz8qRzdKPVN,2
VoiceMOS2023Track2-B01-SF1-IDM1-30010,ovRKaDb283kG,3
VoiceMOS2023Track2-B01-SF1-IDM1-30011,PZ643L3oQA7y,5
VoiceMOS2023Track2-B01-SF1-IDM1-30011,WRm85LRdQDqA,4
VoiceMOS2023Track2-B01-SF1-IDM1-30011,eMw8ByAYQGa6,4
VoiceMOS2023Track2-B01-SF1-IDM1-30011,kbJ4lXvR4NpM,4
VoiceMOS2023Track2-B01-SF1-IDM1-30011,mPgK0BO1QX76,3
VoiceMOS2023Track2-B01-SF1-IDM1-30012,RAGKXPOdKV2k,5
VoiceMOS2023Track2-B01-SF1-IDM1-30012,WRm85LP2QDqA,5
VoiceMOS2023Track2-B01-SF1-IDM1-30012,mPgK0BoqQX76,4
VoiceMOS2023Track2-B01-SF1-IDM1-30012,pkdQmXAN4Z1N,3
VoiceMOS2023Track2-B01-SF1-IDM1-30012,q1b8yjAOKePE,3
VoiceMOS2023Track2-B01-SF1-IDM1-30012,xND8xlAg8LRG,3
VoiceMOS2023Track2-B01-SF1-IDM1-30012,xND8xlVL8LRG,4
VoiceMOS2023Track2-B01-SF1-IDM1-30014,9a18RdRl4V2w,4
VoiceMOS2023Track2-B01-SF1-IDM1-30014,MNZ8D2Aw4B9Y,3
VoiceMOS2023Track2-B01-SF1-IDM1-30014,XlR8d5BXKvyg,3
VoiceMOS2023Track2-B01-SF1-IDM1-30014,ZxdQpPxLQJlr,4
VoiceMOS2023Track2-B01-SF1-IDM1-30014,eMw8ByAYQGa6,3
VoiceMOS2023Track2-B01-SF1-IDM1-30015,3N78G0GmKJPn,5
VoiceMOS2023Track2-B01-SF1-IDM1-30015,Px249bzEQkgb,3
VoiceMOS2023Track2-B01-SF1-IDM1-30015,Xv04EmAq4MJE,2
VoiceMOS2023Track2-B01-SF1-IDM1-30015,Xv04EmjX4MJE,4
VoiceMOS2023Track2-B01-SF1-IDM1-30015,bgz8qdAeQPVN,3
VoiceMOS2023Track2-B01-SF1-IDM1-30015,jzV4JbA642R7,3
VoiceMOS2023Track2-B01-SF1-IDM1-30015,rXG81eWx8LJN,4
VoiceMOS2023Track2-B01-SF1-IDM1-30016,75LQLXmwQwyp,5
VoiceMOS2023Track2-B01-SF1-IDM1-30016,D7G8kJ1LQoJg,4
VoiceMOS2023Track2-B01-SF1-IDM1-30016,VDmQ7LMm81Yg,3
VoiceMOS2023Track2-B01-SF1-IDM1-30016,VDmQ7Lqm81Yg,2
VoiceMOS2023Track2-B01-SF1-IDM1-30016,dXkQwe7eKr36,2
VoiceMOS2023Track2-B01-SF1-IDM1-30016,q1b8yjAJKePE,2
VoiceMOS2023Track2-B01-SF1-IDM1-30017,DEN4P9dVQJkP,3
VoiceMOS2023Track2-B01-SF1-IDM1-30017,DgqQ2OGW8AMo,4
VoiceMOS2023Track2-B01-SF1-IDM1-30017,DgqQ2XY9KAMo,3
VoiceMOS2023Track2-B01-SF1-IDM1-30017,Oye4APwrK7vG,3
VoiceMOS2023Track2-B01-SF1-IDM1-30017,bgz8qRLzKPVN,4
VoiceMOS2023Track2-B01-SF1-IDM1-30017,rEG8ZPlD4ObN,4
VoiceMOS2023Track2-B01-SF1-IDM1-30018,3N78G0eRKJPn,3
VoiceMOS2023Track2-B01-SF1-IDM1-30018,MOdKoRx987L9,2
VoiceMOS2023Track2-B01-SF1-IDM1-30018,Oye4APGaK7vG,3
VoiceMOS2023Track2-B01-SF1-IDM1-30018,ZxdQpXAXQJlr,4
VoiceMOS2023Track2-B01-SF1-IDM1-30018,lVX8O9w34p9n,3
VoiceMOS2023Track2-B01-SF1-IDM1-30018,pkdQmXAq4Z1N,5
VoiceMOS2023Track2-B01-SF1-IDM1-30019,Gjy4NVlg46Pb,5
VoiceMOS2023Track2-B01-SF1-IDM1-30019,MA1KMkA5QjVp,4
VoiceMOS2023Track2-B01-SF1-IDM1-30019,MOdKoRMr87L9,4
VoiceMOS2023Track2-B01-SF1-IDM1-30019,WRm85LkPQDqA,2
VoiceMOS2023Track2-B01-SF1-IDM1-30019,kbJ4lXaz4NpM,3
VoiceMOS2023Track2-B01-SF1-IDM1-30020,03586LV64vMB,4
VoiceMOS2023Track2-B01-SF1-IDM1-30020,DgqQ2OAa8AMo,3
VoiceMOS2023Track2-B01-SF1-IDM1-30020,Oye4AOAz87vG,4
VoiceMOS2023Track2-B01-SF1-IDM1-30020,RAGKXPRJKV2k,4
VoiceMOS2023Track2-B01-SF1-IDM1-30020,kbJ4lPAW4NpM,4
VoiceMOS2023Track2-B01-SF1-IDM1-30020,pkdQmJ1W8Z1N,3
VoiceMOS2023Track2-B01-SF1-IDM1-30020,pkdQmJaW8Z1N,2
VoiceMOS2023Track2-B01-SF1-IDM1-30021,9xV4WOWR4anW,4
VoiceMOS2023Track2-B01-SF1-IDM1-30021,DgqQ2XY9KAMo,1
VoiceMOS2023Track2-B01-SF1-IDM1-30021,XlR8d59YKvyg,3
VoiceMOS2023Track2-B01-SF1-IDM1-30021,bgz8qRzzKPVN,4
VoiceMOS2023Track2-B01-SF1-IDM1-30021,mPgK0B51QX76,2
VoiceMOS2023Track2-B01-SF1-IDM1-30021,pkdQmJAm8Z1N,4
VoiceMOS2023Track2-B01-SF1-IDM1-30022,3kG8YNWxK6LP,3
VoiceMOS2023Track2-B01-SF1-IDM1-30022,MA1KMB3b4jVp,4
VoiceMOS2023Track2-B01-SF1-IDM1-30022,WRm85LbPQDqA,4
VoiceMOS2023Track2-B01-SF1-IDM1-30022,XlR8d5aXKvyg,2
VoiceMOS2023Track2-B01-SF1-IDM1-30022,lVX8ObA5Qp9n,1
VoiceMOS2023Track2-B01-SF1-IDM1-30022,pkdQmJob8Z1N,3
VoiceMOS2023Track2-B01-SM1-CDF1-30001,03586Lbk4vMB,4
VoiceMOS2023Track2-B01-SM1-CDF1-30001,Px249bGMQkgb,2
VoiceMOS2023Track2-B01-SM1-CDF1-30001,WRm85VRxKDqA,4
VoiceMOS2023Track2-B01-SM1-CDF1-30001,XlR8d56GKvyg,3
VoiceMOS2023Track2-B01-SM1-CDF1-30001,Xv04EmMj4MJE,3
VoiceMOS2023Track2-B01-SM1-CDF1-30001,ZxdQpXAXQJlr,4
VoiceMOS2023Track2-B01-SM1-CDF1-30001,bgL4b26n4jvA,5
VoiceMOS2023Track2-B01-SM1-CDF1-30002,921KVPdmQEXJ,3
VoiceMOS2023Track2-B01-SM1-CDF1-30002,D7G8kJqDQoJg,1
VoiceMOS2023Track2-B01-SM1-CDF1-30002,Gjy4NVrZ46Pb,5
VoiceMOS2023Track2-B01-SM1-CDF1-30002,RAGKXPWJKV2k,2
VoiceMOS2023Track2-B01-SM1-CDF1-30002,bgz8qdAeQPVN,1
VoiceMOS2023Track2-B01-SM1-CDF1-30002,kbJ4lXoV4NpM,1
VoiceMOS2023Track2-B01-SM1-CDF1-30003,03586LV64vMB,1
VoiceMOS2023Track2-B01-SM1-CDF1-30003,10q8rzAk82gE,2
VoiceMOS2023Track2-B01-SM1-CDF1-30003,DgqQ2OMv8AMo,1
VoiceMOS2023Track2-B01-SM1-CDF1-30003,VbPKepLG83e6,1
VoiceMOS2023Track2-B01-SM1-CDF1-30003,WRm85LRdQDqA,2
VoiceMOS2023Track2-B01-SM1-CDF1-30003,oXn8vVAk8GYl,1
VoiceMOS2023Track2-B01-SM1-CDF1-30004,Px249BPgQkgb,3
VoiceMOS2023Track2-B01-SM1-CDF1-30004,WRm85LBwQDqA,2
VoiceMOS2023Track2-B01-SM1-CDF1-30004,ZxdQpPkEQJlr,3
VoiceMOS2023Track2-B01-SM1-CDF1-30004,bgL4b2O74jvA,3
VoiceMOS2023Track2-B01-SM1-CDF1-30004,eB78gr12QJ2A,4
VoiceMOS2023Track2-B01-SM1-CDF1-30004,eMw8Bqe5QGa6,3
VoiceMOS2023Track2-B01-SM1-CDF1-30004,eMw8ByAYQGa6,3
VoiceMOS2023Track2-B01-SM1-CDF1-30005,RAGKXPddKV2k,2
VoiceMOS2023Track2-B01-SM1-CDF1-30005,VDmQ7Lqm81Yg,2
VoiceMOS2023Track2-B01-SM1-CDF1-30005,dXkQwegYKr36,1
VoiceMOS2023Track2-B01-SM1-CDF1-30005,mPgK0BLjQX76,4
VoiceMOS2023Track2-B01-SM1-CDF1-30005,pkdQmJob8Z1N,3
VoiceMOS2023Track2-B01-SM1-CDF1-30005,pkdQmXAq4Z1N,5
VoiceMOS2023Track2-B01-SM1-CDF1-30005,rEG8ZeXpQObN,2
VoiceMOS2023Track2-B01-SM1-CDF1-30007,9xV4WOLl4anW,4
VoiceMOS2023Track2-B01-SM1-CDF1-30007,Eam8znqk87Mx,2
VoiceMOS2023Track2-B01-SM1-CDF1-30007,VDmQ7Lwy81Yg,3
VoiceMOS2023Track2-B01-SM1-CDF1-30007,dXkQwewWKr36,1
VoiceMOS2023Track2-B01-SM1-CDF1-30007,q1b8yjAOKePE,1
VoiceMOS2023Track2-B01-SM1-CDF1-30008,921KVP3lQEXJ,5
VoiceMOS2023Track2-B01-SM1-CDF1-30008,MA1KMkA5QjVp,4
VoiceMOS2023Track2-B01-SM1-CDF1-30008,PZ643LkoQA7y,3
VoiceMOS2023Track2-B01-SM1-CDF1-30008,RAGKXNyaQV2k,3
VoiceMOS2023Track2-B01-SM1-CDF1-30008,VbPKep1z83e6,5
VoiceMOS2023Track2-B01-SM1-CDF1-30008,ovRKaDb283kG,4
VoiceMOS2023Track2-B01-SM1-CDF1-30009,21eKjjAoKOBq,1
VoiceMOS2023Track2-B01-SM1-CDF1-30009,ZxdQpPVaQJlr,4
VoiceMOS2023Track2-B01-SM1-CDF1-30009,ZxdQpPeEQJlr,5
VoiceMOS2023Track2-B01-SM1-CDF1-30009,oXn8vVAk8GYl,3
VoiceMOS2023Track2-B01-SM1-CDF1-30009,ovRKaDL283kG,4
VoiceMOS2023Track2-B01-SM1-CDF1-30009,pkdQmJaW8Z1N,3
VoiceMOS2023Track2-B01-SM1-CDF1-30010,10q8rzAk82gE,5
VoiceMOS2023Track2-B01-SM1-CDF1-30010,Gjy4NVAA46Pb,4
VoiceMOS2023Track2-B01-SM1-CDF1-30010,Px249bMJQkgb,3
VoiceMOS2023Track2-B01-SM1-CDF1-30010,VDmQ7L1b81Yg,5
VoiceMOS2023Track2-B01-SM1-CDF1-30010,kbJ4lXvR4NpM,4
VoiceMOS2023Track2-B01-SM1-CDF1-30010,ovRKaDAm83kG,3
VoiceMOS2023Track2-B01-SM1-CDF1-30011,03586EVjQvMB,4
VoiceMOS2023Track2-B01-SM1-CDF1-30011,21eKjJ60KOBq,4
VoiceMOS2023Track2-B01-SM1-CDF1-30011,21eKjJkeKOBq,4
VoiceMOS2023Track2-B01-SM1-CDF1-30011,RAGKXPOdKV2k,3
VoiceMOS2023Track2-B01-SM1-CDF1-30011,kbJ4lPAW4NpM,4
VoiceMOS2023Track2-B01-SM1-CDF1-30011,mPgK0B51QX76,4
VoiceMOS2023Track2-B01-SM1-CDF1-30012,3N78G0ZPKJPn,3
VoiceMOS2023Track2-B01-SM1-CDF1-30012,3kG8YNWxK6LP,5
VoiceMOS2023Track2-B01-SM1-CDF1-30012,75LQLwA64wyp,4
VoiceMOS2023Track2-B01-SM1-CDF1-30012,DEN4P971QJkP,4
VoiceMOS2023Track2-B01-SM1-CDF1-30012,Eam8znm987Mx,3
VoiceMOS2023Track2-B01-SM1-CDF1-30012,jzV4JbA642R7,2
VoiceMOS2023Track2-B01-SM1-CDF1-30014,RAGKXNy2QV2k,3
VoiceMOS2023Track2-B01-SM1-CDF1-30014,XlR8d5aXKvyg,4
VoiceMOS2023Track2-B01-SM1-CDF1-30014,jzV4JyleK2R7,3
VoiceMOS2023Track2-B01-SM1-CDF1-30014,q1b8yM2o8ePE,4
VoiceMOS2023Track2-B01-SM1-CDF1-30014,q1b8yjAOKePE,3
VoiceMOS2023Track2-B01-SM1-CDF1-30014,xND8xlVL8LRG,2
VoiceMOS2023Track2-B01-SM1-CDF1-30015,03586EVjQvMB,3
VoiceMOS2023Track2-B01-SM1-CDF1-30015,921KVPRmQEXJ,3
VoiceMOS2023Track2-B01-SM1-CDF1-30015,9a18RdrR4V2w,4
VoiceMOS2023Track2-B01-SM1-CDF1-30015,9xV4WOlm4anW,2
VoiceMOS2023Track2-B01-SM1-CDF1-30015,MA1KMBej4jVp,1
VoiceMOS2023Track2-B01-SM1-CDF1-30015,Px249BPgQkgb,5
VoiceMOS2023Track2-B01-SM1-CDF1-30015,eMw8BqzdQGa6,3
VoiceMOS2023Track2-B01-SM1-CDF1-30016,03586LGy4vMB,3
VoiceMOS2023Track2-B01-SM1-CDF1-30016,15dQnB3gQOxP,2
VoiceMOS2023Track2-B01-SM1-CDF1-30016,Gjy4NVBg46Pb,3
VoiceMOS2023Track2-B01-SM1-CDF1-30016,MNZ8DXAA8B9Y,5
VoiceMOS2023Track2-B01-SM1-CDF1-30016,WRm85VRxKDqA,5
VoiceMOS2023Track2-B01-SM1-CDF1-30016,lVX8O9w34p9n,3
VoiceMOS2023Track2-B01-SM1-CDF1-30016,pkdQmJ218Z1N,2
VoiceMOS2023Track2-B01-SM1-CDF1-30017,9xV4WO3x4anW,3
VoiceMOS2023Track2-B01-SM1-CDF1-30017,MA1KMBlr4jVp,2
VoiceMOS2023Track2-B01-SM1-CDF1-30017,MOdKoRMr87L9,4
VoiceMOS2023Track2-B01-SM1-CDF1-30017,ZxdQpPxLQJlr,3
VoiceMOS2023Track2-B01-SM1-CDF1-30017,xND8xoAvQLRG,3
VoiceMOS2023Track2-B01-SM1-CDF1-30018,10q8rwn1K2gE,3
VoiceMOS2023Track2-B01-SM1-CDF1-30018,DEN4P9lVQJkP,4
VoiceMOS2023Track2-B01-SM1-CDF1-30018,Eam8zn7P87Mx,3
VoiceMOS2023Track2-B01-SM1-CDF1-30018,MA1KMkA5QjVp,3
VoiceMOS2023Track2-B01-SM1-CDF1-30018,pkdQmJAm8Z1N,2
VoiceMOS2023Track2-B01-SM1-CDF1-30019,10q8rzAB82gE,4
VoiceMOS2023Track2-B01-SM1-CDF1-30019,3kG8YNqWK6LP,3
VoiceMOS2023Track2-B01-SM1-CDF1-30019,DgqQ2OYe8AMo,2
VoiceMOS2023Track2-B01-SM1-CDF1-30019,dXkQwe2WKr36,3
VoiceMOS2023Track2-B01-SM1-CDF1-30019,mPgK0Avn4X76,4
VoiceMOS2023Track2-B01-SM1-CDF1-30019,mPgK0BM1QX76,2
VoiceMOS2023Track2-B01-SM1-CDF1-30019,q1b8yMEo8ePE,3
VoiceMOS2023Track2-B01-SM1-CDF1-30020,21eKjJeeKOBq,5
VoiceMOS2023Track2-B01-SM1-CDF1-30020,bgL4b2l54jvA,4
VoiceMOS2023Track2-B01-SM1-CDF1-30020,eMw8BqZdQGa6,4
VoiceMOS2023Track2-B01-SM1-CDF1-30020,mPgK0BoqQX76,3
VoiceMOS2023Track2-B01-SM1-CDF1-30020,ovRKapbD83kG,4
VoiceMOS2023Track2-B01-SM1-CDF1-30021,10q8rwMYK2gE,4
VoiceMOS2023Track2-B01-SM1-CDF1-30021,10q8rwbdK2gE,3
VoiceMOS2023Track2-B01-SM1-CDF1-30021,10q8rzAB82gE,5
VoiceMOS2023Track2-B01-SM1-CDF1-30021,3N78G0eRKJPn,3
VoiceMOS2023Track2-B01-SM1-CDF1-30021,WRm85VRxKDqA,4
VoiceMOS2023Track2-B01-SM1-CDF1-30021,bgL4b2Jn4jvA,5
VoiceMOS2023Track2-B01-SM1-CDF1-30021,q1b8yMAj8ePE,5
VoiceMOS2023Track2-B01-SM1-CDF1-30022,10q8rwV1K2gE,4
VoiceMOS2023Track2-B01-SM1-CDF1-30022,10q8rwq7K2gE,4
VoiceMOS2023Track2-B01-SM1-CDF1-30022,D7G8kJv6QoJg,3
VoiceMOS2023Track2-B01-SM1-CDF1-30022,DEN4P9r0QJkP,2
VoiceMOS2023Track2-B01-SM1-CDF1-30022,DgqQ2XY2KAMo,4
VoiceMOS2023Track2-B01-SM1-CDF1-30022,pkdQmXAq4Z1N,5
VoiceMOS2023Track2-B01-SM1-CDF1-30022,q1b8yMqo8ePE,2
VoiceMOS2023Track2-B01-SM1-CDM1-30001,9xV4WOYx4anW,2
VoiceMOS2023Track2-B01-SM1-CDM1-30001,MNZ8D2N94B9Y,1
VoiceMOS2023Track2-B01-SM1-CDM1-30001,MNZ8DXAv8B9Y,1
VoiceMOS2023Track2-B01-SM1-CDM1-30001,VDmQ7L1681Yg,4
VoiceMOS2023Track2-B01-SM1-CDM1-30001,eMw8Bqk2QGa6,2
VoiceMOS2023Track2-B01-SM1-CDM1-30001,kbJ4lX6R4NpM,2
VoiceMOS2023Track2-B01-SM1-CDM1-30001,rXG81VB1KLJN,2
VoiceMOS2023Track2-B01-SM1-CDM1-30002,DgqQ2O9e8AMo,4
VoiceMOS2023Track2-B01-SM1-CDM1-30002,RAGKXP93KV2k,2
VoiceMOS2023Track2-B01-SM1-CDM1-30002,WRm85VRlKDqA,3
VoiceMOS2023Track2-B01-SM1-CDM1-30002,eMw8BqBOQGa6,2
VoiceMOS2023Track2-B01-SM1-CDM1-30002,xND8xleg8LRG,3
VoiceMOS2023Track2-B01-SM1-CDM1-30003,DgqQ2OGW8AMo,3
VoiceMOS2023Track2-B01-SM1-CDM1-30003,DgqQ2OVW8AMo,2
VoiceMOS2023Track2-B01-SM1-CDM1-30003,lVX8ObA5Qp9n,2
VoiceMOS2023Track2-B01-SM1-CDM1-30003,pkdQmXAN4Z1N,1
VoiceMOS2023Track2-B01-SM1-CDM1-30003,rEG8ZPlD4ObN,3
VoiceMOS2023Track2-B01-SM1-CDM1-30003,xND8xl0A8LRG,1
VoiceMOS2023Track2-B01-SM1-CDM1-30004,03586LXq4vMB,3
VoiceMOS2023Track2-B01-SM1-CDM1-30004,PZ643L3oQA7y,1
VoiceMOS2023Track2-B01-SM1-CDM1-30004,RAGKXPo3KV2k,3
VoiceMOS2023Track2-B01-SM1-CDM1-30004,WRm85LM1QDqA,2
VoiceMOS2023Track2-B01-SM1-CDM1-30004,mPgK0Avn4X76,2
VoiceMOS2023Track2-B01-SM1-CDM1-30005,21eKjjAoKOBq,1
VoiceMOS2023Track2-B01-SM1-CDM1-30005,3kG8YNVxK6LP,1
VoiceMOS2023Track2-B01-SM1-CDM1-30005,MNZ8D2Zw4B9Y,4
VoiceMOS2023Track2-B01-SM1-CDM1-30005,MOdKoRA287L9,2
VoiceMOS2023Track2-B01-SM1-CDM1-30005,ZxdQpPyaQJlr,4
VoiceMOS2023Track2-B01-SM1-CDM1-30007,3kG8YNJ7K6LP,4
VoiceMOS2023Track2-B01-SM1-CDM1-30007,9a18Rd3R4V2w,4
VoiceMOS2023Track2-B01-SM1-CDM1-30007,MNZ8D2d94B9Y,4
VoiceMOS2023Track2-B01-SM1-CDM1-30007,VDmQ7Lvj81Yg,4
VoiceMOS2023Track2-B01-SM1-CDM1-30007,jzV4JbA642R7,2
VoiceMOS2023Track2-B01-SM1-CDM1-30007,q1b8yjAJKePE,2
VoiceMOS2023Track2-B01-SM1-CDM1-30007,rXG81eRo8LJN,5
VoiceMOS2023Track2-B01-SM1-CDM1-30008,15dQnBjqQOxP,3
VoiceMOS2023Track2-B01-SM1-CDM1-30008,21eKjjAoKOBq,3
VoiceMOS2023Track2-B01-SM1-CDM1-30008,3N78GrA2QJPn,4
VoiceMOS2023Track2-B01-SM1-CDM1-30008,3kG8YNZbK6LP,3
VoiceMOS2023Track2-B01-SM1-CDM1-30008,WRm85LP2QDqA,4
VoiceMOS2023Track2-B01-SM1-CDM1-30008,mPgK0BEqQX76,5
VoiceMOS2023Track2-B01-SM1-CDM1-30008,pkdQmJa18Z1N,3
VoiceMOS2023Track2-B01-SM1-CDM1-30009,75LQLwA64wyp,3
VoiceMOS2023Track2-B01-SM1-CDM1-30009,kbJ4lPAW4NpM,5
VoiceMOS2023Track2-B01-SM1-CDM1-30009,oXn8vy5RQGYl,4
VoiceMOS2023Track2-B01-SM1-CDM1-30009,oXn8vyAgQGYl,5
VoiceMOS2023Track2-B01-SM1-CDM1-30009,pkdQmJV38Z1N,3
VoiceMOS2023Track2-B01-SM1-CDM1-30009,pkdQmJem8Z1N,4
VoiceMOS2023Track2-B01-SM1-CDM1-30010,3N78G0PVKJPn,5
VoiceMOS2023Track2-B01-SM1-CDM1-30010,MOdKoRvr87L9,2
VoiceMOS2023Track2-B01-SM1-CDM1-30010,RAGKXNy2QV2k,3
VoiceMOS2023Track2-B01-SM1-CDM1-30010,bgz8qdA9QPVN,3
VoiceMOS2023Track2-B01-SM1-CDM1-30010,dXkQweq5Kr36,4
VoiceMOS2023Track2-B01-SM1-CDM1-30010,q1b8yMky8ePE,3
VoiceMOS2023Track2-B01-SM1-CDM1-30010,xND8xlAg8LRG,2
VoiceMOS2023Track2-B01-SM1-CDM1-30011,10q8rwAYK2gE,3
VoiceMOS2023Track2-B01-SM1-CDM1-30011,VDmQ7AbXK1Yg,3
VoiceMOS2023Track2-B01-SM1-CDM1-30011,bgz8qRzzKPVN,5
VoiceMOS2023Track2-B01-SM1-CDM1-30011,eMw8BqA5QGa6,4
VoiceMOS2023Track2-B01-SM1-CDM1-30011,oXn8vyogQGYl,3
VoiceMOS2023Track2-B01-SM1-CDM1-30011,q1b8yMgj8ePE,3
VoiceMOS2023Track2-B01-SM1-CDM1-30012,D7G8kJm2QoJg,2
VoiceMOS2023Track2-B01-SM1-CDM1-30012,Gjy4NVlg46Pb,4
